31549; Kalinovankaiv; колодец
31550; Kalinovanpert’; дом
31551; Karpovnanluod; луда
31552; Kažinluod; луда
31553; Kirikanlahtesel’g; угодье
31554; Kirikanpert’; дом
31555; Kirikanriih; рига
31556; Kiviluod; луда
31557; Kohtpol’ankad; угодье
31558; Korbudeln’iitud; угодье
31559; Korgedsel’g; урочище
31560; Korgedsild; гора
31561; Korktansildanoja; ручей
31562; Korgedsild; мост
31563; Korgedsildanoja; ручей
31564; Korgedsildansel’g; гора
31565; Kortasild; мост
31566; Kortasildann’iit; угодье
31568; Kortansildanpeldod; угодье
31569; Kost’and’äl’g; угодье
31570; Kost’ankaiv; колодец
31571; Kost’anlagedaan’en’iit; угодье
31572; Kost’ann’iitud; угодье
31573; Kost’uunriih; рига
31574; Kost’uurajakod; урочище
31575; Krisananaidikuar; угодье
31576; Krisanankodi; дом
31577; Krisananpert’; дом
31578; Krisananriih; рига
31579; Kujonsuu; угодье
31580; Kujonsuu; залив
31581; Kukuohuar’; угодье
31582; Kurgan; угодье
31583; Lagedaan’e; угодье
31584; Lagedansuo; бор
31585; Lahtesel’g; угодье
31586; Lahtesel’ganpeldod; угодье
31587; Lindunpeza; мыс
31588; Lindunpeza; угодье
31589; Lindunpezaniitud; угодье
31590; Loginovanpert’; дом
31591; M’ačkovanmišinpert’; дом
31592; Madalaluodo; луда
31593; Mel’entjevand’efimanpert; дом
31594; Mel’nikanvas’anpert’; дом
31595; Mironovand’efimanpert’; дом
31596; Mironovankost’anpert’; дом
31597; Mironovanmihalanpert’; дом
31598; Mironovanondr’ejanpert’; дом
31599; Mironovanpekkonpert’; дом
31600; Mišujevanpert’; дом
31601; Mitrukovanfed’uunpert’; дом
31602; Mitrukovankostanpert’; дом
31603; Mitrukovant’imkanpert’; дом
31604; Mokejevinpert’; дом
31605; Prohoranpert’; дом
31606; Prokofjevanondr’ijanpert’; дом
31607; St’opanovanvas’anpert’; дом
31608; Madalsel’g; гора
31609; Madalsel’g; угодье
31610; Madalsel’ganpeldod; угодье
31611; Madalsel’gniit; угодье
31612; Maluosuo; болото
31613; Markimpeld; угодье
31614; Mat’anluod; луда
31615; Meckujo; прогон
31616; Mel’ničniit; угодье
31617; Mel’nikovankrisanniit; угодье
31618; Mel’nikovankrisanpeld; угодье
31619; Mel’nikovanniit; угодье
31621; Mironovanniit; угодье
31622; Mišujevanniit; угодье
31623; Mitruhansel’ganpeldod; угодье
31624; Mitruhanpeldod; угодье
31625; Mitrukansel’g; угодье
31626; Mitrukovanaidetez; угодье
31627; Mitrukovand’äl’g; угодье
31628; Mitrukovankurgan; угодье
31629; Mitrukovanniit; угодье
31630; Mitrukovinpurdeoja; угодье
31631; Miiklanriih; рига
31632; Mokejevanmel’nič; мельница
31633; Mokejevanniit; угодье
31634; Mokejevanpajad; кузница
31635; Mokejevanriih; рига
31636; Mokejevinsilojanniit; угодье
31637; Mokejevanrand; берег
31638; Niemenkujo; прогон
31640; Novopašk; угодье
31641; Občiikujo; прогон
31642; Občiipeld; угодье
31643; Oht’ojandorog; дорога
31644; Ol’oškann’ok; угодье
31645; Orguusuo; болото
31646; Oršuosuo; болото
31647; Palosyr’d’; угодье
31648; Palosyrd’anniitud; угодье
31649; Papinkuar; залив
31650; Papinniit; угодье
31651; Papinpeld; угодье
31652; Papinrand; берег
31653; Pekkonniit; угодье
31654; Pergač; угодье
31655; Pit’kniem; мыс
31656; Pit’kniem; угодье
31657; Pit’kluod; луда
31658; Pit’ksild; угодье
31659; Pit’ksild; болото
31660; Pit’kälniemelpurde; родник
31661; Ponomar’oušin; угодье
31662; Popoušin; угодье
31663; Popoušinanpurde; родник
31664; Potan’kinanniit; угодье
31665; Prohod’ihanniit; угодье
31666; Purde; угодье
31668; Purdeoja; ручей
31669; Purdeoja; угодье
31670; Purdesel’g; угодье
31671; Purdesel’ganpeldod; угодье
31672; Purdesild; мост
31673; Radirand; угодье
31674; Radirandanabai; тоня
31675; Radirandann’iitud; угодье
31676; Radirandann’ok; мыс
31677; Radirandann’iemakod; мыс
31678; Radirandanpeldod; угодье
31679; Radirandanpurde; родник
31680; Randkujo; прогон
31681; Redd’ärvenn’iitud; угодье
31682; Savič; урочище
31683; Savičudniitud; угодье
31684; Savimägi; угодье
31685; Sildoja; угодье
31686; Siledluod; луда
31687; Sofonovand’efimanpert’; дом
31688; Sofonovankaiv; колодец
31689; Sofonovanmiiklanpert’; дом
31690; Sofonovann’iitud; угодье
31691; Sofonovanmel’nič; мельница
31692; Sofonovann’iit; угодье
31693; Sofonovinpurdeoja; ручей
31694; S’olankujo; прогон
31695; Suabruosel’g; угодье
31696; Suurisuo; болото
31697; Suurensuonmägi; гора
31698; St’opanovann’iit; угодье
31699; Syrd’anmägi; гора
31700; Syrd’and’el’ank; угодье
31701; Syrd’ankujo; прогон
31702; Syrd’anluod; луда
31703; Syrd’anniitud; угодье
31704; Syrd’anoja; ручей
31705; Syrd’ansel’gad; гора
31706; Syrd’ansild; урочище
31707; Syvädluhtad; угодье
31708; Taguižinkujo; прогон
31709; Tahnazkuar; залив
31710; Vasileinsuarik; остров
31711; Ylembaineaidikuar; угодье
31712; Ylembaan’elahtesel’g; угодье
31713; Ylembaan’ekirikanlahtesel’g; угодье
31714; Ahvuud’ar’v; озеро
31715; Ahvuud’ärvenniitud; угодье
31716; Ahvuud’ärvenpalo; угодье
31717; Ahvuusel’g; угодье
31719; Ahvehenkujo; прогон
31720; Akoja; ручей
31721; Akoja; угодье
31722; Akojanmägi; гора
31723; Akojann’iitud; угодье
31724; Aleksejevansel’g; гора
31725; Aspen’n’ikovangriisankodi; дом
31726; Bolotanrand; урочище
31727; Butkenaluin’e Pölkys; тоня
31728; Časounanmägi; гора
31729; Ciganankuar; залив
31730; Ciganankuaranluod; луда
31731; Cigankuaranniitud; угодье
31732; Cigankuaranoja; ручей
31733; Čuuruoja; ручей
31734; D’akkonpol’ank; угодье
31735; D’eiginrih; рига
31736; Deis’ankodi; дом
31737; D’eisiankujo; прогон
31738; D’eisianniit; угодье
31739; D’eisianpekkonkaiv; колодец
31740; D’eisianpekkonriih; рига
31741; D’el’ankankiim; ток
31743; D’ogensuund’ogi; река
31744; D’ogensuund’ärv; озеро
31745; D’ogensuunkangas; урочище
31746; D’ogensuunplotin; место
31747; D’ogensuunpurde; родник
31748; D’ogensuunsild; мост
31750; D’ogipeldod; угодье
31751; D’ogisild; мост
31752; D’oššinkaiv; колодец
31753; D’oššinkodi; дом
31754; D’uakumpeld; угодье
31755; D’uamd’ärv; озеро
31756; D’unačovaniivanankodi; дом
31757; D’unačovankodi; дом
31758; D’unačovankaiv; колодец
31759; Dunačunkaiv; колодец
31760; D’unačovankujo; прогон
31761; D’unačovanpol’ank; угодье
31762; Fedulankaiv; колодец
31763; Fedulanpert’; дом
31764; Fen’uunkaiv; колодец
31765; Fomanpert’; дом
31766; Fomičuunpol’ank; угодье
31767; Grišanondrejanpeld; угодье
31768; Grišanondrijankaiv; колодец
31769; Griišunkaiv; колодец
31770; Griišunkodi; дом
31771; Griišunriih; рига
31772; Hagonaliin’e; тоня
31775; Hongkuar; залив
31777; Hongniemenaho; угодье
31778; Hongniemenahonluod; луда
31779; Hongoirand; берег
31780; Honkkuaranabai; тоня
31781; Hubad’är’v; озеро
31782; Hötyömäthann’iitud; угодье
31783; Heinyyd’ärvenniitud; угодье
31784; Heinyysel’ganpalo; угодье
31785; Hidniemendorog; дорога
31786; Hongkuaranluod; луда
31787; Hongkuaranniitud; угодье
31788; Hongkuaranpalo; угодье
31789; Honkuaranpeldod; угодье
31790; Hongniemakonluod; луда
31791; Honkuaranniemakonluod; луда
31792; Hongniemakonkiim; ток
31793; Hot’uumäthänpeldod; угодье
31794; Il’l’ankiim; ток
31795; Il’l’insuo; болото
31796; Iivunkodi; дом
31797; Kaidankuaranoja; ручей
31798; Kaidankuaranniemak; мыс
31799; Kaidd’är’v; озеро
31800; Kaidoi; угодье
31801; Kaidojanmäged; гора
31802; Kaidojanniitud; угодье
31803; Kaidojanpalo; угодье
31804; Kaidojansel’g; урочище
31805; Kaidojansuo; болото
31806; Kangaz; урочище
31807; Kanghaspiä; тоня
31808; Karnižd’ärvi; озеро
31811; Kiimoja; ручей
31813; Kiimojanpahnal; тоня
31814; Kiimojankiim; ток
31816; Kiimojansuo; болото
31817; Kiimojanrand; угодье
31818; Kirilanpert’; дом
31819; Kirilanpol’ank; угодье
31820; Kisinovanvas’ankodi; дом
31821; Kisinovanpol’ank; угодье
31822; Kivenabai; тоня
31823; Kivenkorv; берег
31824; Kivid’är’v; угодье
31825; Kivid’ärvenmägi; гора
31826; Kivid’ärvendorog; дорога
31827; Kivid’ärvenkiim; ток
31828; Kivid’ärvenn’iitud; угодье
31829; Kivid’ärvenoja; ручей
31830; Kivid’ärvenpalo; угодье
31831; Kivid’ärvensel’g; гора
31832; Kivid’ärvensuo; болото
31834; Kivisyrd; урочище
31835; Kivisyrd’anmäged; гора
31836; Klubanpurde; родник
31838; Koivunaliin’eabai; тоня
31850; Korboja; неизвестно
31851; Korbojanniitud; угодье
31852; Korbd’ärvenpalo; угодье
31853; Kortezd’är’v; озеро
31854; Kosl’ed; озеро
31855; Kot’apuunniitud; угодье
31856; Kuča; урочище
31857; Kučanniitud; угодье
31858; Kučapanniitud; угодье
31859; Kučapanpeldod; угодье
31861; Kiamamsuu; болото
31862; Kostel’dˇär’v; озеро
31863; Kujärvend’är’v; озеро
31864; Kuorižabai; тоня
31865; Kuužhaaženalabai; тоня
31866; Lauričpeld; угодье
31867; Lauričinniitud; угодье
31868; Leppoja; ручей
31869; Ligosuo; болото
31870; Lukinankodi; дом
31871; Lukinovanpol’ank; угодье
31872; Lukinovanpurde; родник
31873; Naumovanfedotankodi; дом
31874; Naumovankodi; дом
31875; Naumovanpalagankodi; дом
31876; Naumovanpol’ank; угодье
31877; Niemenkujo; прогон
31878; Niemensuo; болото
31880; Madaluod; луда
31882; Mand’žuuluhtansel’g; угодье
31883; Mand’žuuluhtansel’g; гора
31884; Martinovankaiv; колодец
31885; Martinovankodi; дом
31886; Martinovanmit’kankodi; дом
31887; Martinovanpol’ank; угодье
31888; Martinovanriih; рига
31889; Martinovanteruunkodi; дом
31890; Maslozavodanpurde; родник
31891; Mečuoniemendorog; дорога
31892; Mečuonkiimad; ток
31893; Melničniit; угодье
31894; Mel’nikovangriišunkaiv; колодец
31895; Mel’nikovangriišunkodi; дом
31896; Mel’nikovanionankodi; дом
31897; Mel’nikovanionanriih; рига
31898; Mel’nikovanmel’nič; мельница
31899; Mel’nikovanpol’ank; угодье
31900; Mel’nikovanrih; рига
31901; Meža; угодье
31902; Mežanniitud; угодье
31903; Mežojanniitud; угодье
31904; Mieklahtenkuar; залив
31905; Mieklahtenkujo; прогон
31906; Mieklahtenluod; луда
31907; Mieklahtenniemak; мыс
31908; Mieklahtenniitud; угодье
31909; Mieklahtenoja; ручей
31910; Mieklahtenpol’ank; угодье
31911; Miasturand; берег
31912; Miastuorandanniemak; мыс
31913; Miastuorandanniitud; угодье
31914; Miastuarandanluod; луда
31915; Miastuorandanoja; ручей
31916; Miikulankodi; дом
31917; Miinukankangaz; урочище
31918; Mironihanlotok; тоня
31919; Mudad’är’v; озеро
31920; Mustaorg; место
31921; Mustaorgonrand; берег
31922; Mustansijanluod; луда
31923; Mustansijanpeldod; угодье
31924; Mustansijanniitud; угодье
31925; Mustasija; угодье
31926; Mustansijanrand; берег
31927; Myrkäčunsel’g; гора
31928; Myrkmägi; гора
31929; Mägipeld; угодье
31930; Očkuar; залив
31931; Očmägi; гора
31932; Očoja; ручей
31933; Očpeld; угодье
31934; Obramandamatfijankaiv; колодец
31935; Obramankaiv; колодец
31936; Obramankodi; дом
31937; Obramanniit; угодье
31938; Obramanpol’ank; угодье
31939; Obramanpurde; родник
31940; Obramanrih; рига
31941; Ojaladv; место
31942; Ojaladvankiim; ток
31943; Ojaladvanniitud; угодье
31944; Ojaladvanpalo; угодье
31945; Ojaladvansel’g; гора
31946; Ojaladvansuo; неизвестно
31947; Oleksiansel’g; гора
31948; Oleksejansel’ganniitud; угодье
31949; Oleksejevansel’ganpalo; угодье
31950; Onaniankaiv; колодец
31951; Onaninpekkonriih; рига
31952; Ondrejanpol’ank; угодье
31953; Orgonal; тоня
31954; Osanpeldod; угодье
31955; Ots; угодье
31956; Otsanpeld; угодье
31957; Otskuar; залив
31958; Otskuaranoja; ручей
31959; Otsmägi; гора
31960; Pahazd’är’v; озеро
31961; Pahazd’är’v; угодье
31962; Pahad’ärvenoja; ручей
31963; Pahomovand’ohorankodi; дом
31964; Pahomovanobramankodi; дом
31965; Paloniemendorog; дорога
31966; Paloniemenkujo; прогон
31967; Paltesel’g; урочище
31968; Panšinanpurde; родник
31969; Pedaisuo; болото
31970; Pekkonkaiv; колодец
31972; Pekkonkujo; прогон
31973; Pert’sel’g; гора
31974; Pert’sel’ganniitud; угодье
31975; Pert’sel’gankiim; ток
31979; Peskabai; тоня
31980; Petsel’g; гора
31981; Petsel’gankiim; тоня
31982; Pit’kanlačunniitud; угодье
31983; Pit’kansildanmägi; гора
31984; Pit’klačunniitud; угодье
31985; Piätsel’g; урочище
31987; Piätsel’ganniitud; угодье
31988; Piatsel’ganpalo; угодье
31989; Piätsel’gansuo; болото
31990; Prilukinanfadijankodi; дом
31991; Prilukinankodi; дом
31992; Prilukinanmitrijankodi; дом
31993; Prilukinanos’kankodi; дом
31994; Prilukinanrih; рига
31995; Purdekaiv; колодец
31996; Purdepalo; угодье
31997; Purdesel’g; гора
31998; Purdesel’g; урочище
31999; Purdesel’ganniitud; угодье
32000; Purdeniitud; угодье
32001; Pyörsel’ganniitud; угодье
32002; Pyörsuonsel’g; гора
32004; Pölkynabai; тоня
32005; Pölkynpeldod; угодье
32006; Pöykymmuad; угодье
32007; Raudniit; угодье
32008; Randpeldonniitud; угодье
32009; Randpurde; родник
32010; Rauličpeldo; угодье
32011; Ristanpeld; угодье
32012; Ristd’är’v; озеро
32014; Ročakovankodi; дом
32015; Ročakovanpol’ank; угодье
32017; Rovaniitud; угодье
32018; Ruočinkaiv; колодец
32019; Ruočinpekkonkodi; дом
32020; Ruozm’e; неизвестно
32021; Ruozmeluod; луда
32022; Ruozmenkiim; ток
32023; Ruozmenrand; берег
32024; Rönd’žansild; мост
32026; Savatiankaiv; колодец
32027; Savatianpert’; дом
32028; Savatijanpol’ank; угодье
32030; Savatianrih; рига
32031; Savatjanluod; луда
32032; Savihaudanniitud; угодье
32033; Savihaudanpeld; угодье
32034; Savikuar; залив
32035; Savikuaranluod; луда
32036; Savikuaranpol’ank; угодье
32037; Saviluod; луда
32038; Saviniitud; угодье
32039; Savojanniitud; угодье
32040; Savojanpalo; угодье
32041; Savojansel’g; урочище
32042; Savojansel’gad; гора
32043; Savojansuo; болото
32044; Savvatiankaivod; колодец
32045; Savvatijankodi; дом
32046; Savvatijanriih; рига
32047; Sen’kanpeldod; угодье
32048; Sergejevanpurde; родник
32050; Sildojanniit; угодье
32051; Sildojansild; мост
32052; Školansild; мост
32053; S’olandoroganpeldod; угодье
32054; S’olankujo; прогон
32055; Stroičantrop; угодье
32056; St’oppinniemak; мыс
32057; Suabruosel’ganniitud; угодье
32058; Suabruusel’ganmägi; гора
32059; Suabruusel’ganpalo; угодье
32060; Suarensuo; болото
32062; Surenkivenno; урочище
32063; Suurmägi; гора
32064; Syrd’andel’ankankiim; ток
32065; Tedrikiim; ток
32066; Tiimunkodi; дом
32067; Torelkanabai; тоня
32069; Tuašlankujo; прогон
32070; Umbilambi; озеро
32071; Undus; угодье
32072; Undusend’ärved; озеро
32073; Undusenkiim; ток
32074; Undusenniitud; угодье
32075; Undusensel’g; гора
32076; Undusensel’ganpalo; угодье
32077; Undusensuo; болото
32078; Ust’uud’är’v; озеро
32079; Zaharanrih; рига
32080; Zavodovanpurde; родник
32081; Žoldinand’akkunkodi; дом
32082; Žoldinanpol’ank; угодье
32083; Vaganankodi; дом
32084; Vahromejevanpurde; родник
32085; Vas’ankodi; дом
32086; Vas’ankuad’jad; тоня
32087; Vasiljevanst’opanankodi; дом
32088; Vdovinovangriišankodi; дом
32089; Vdovinovaniivunkodi; дом
32090; Vdovinovankirilankodi; дом
32091; Vdovinovankodi; дом
32092; Vdovinovanpekkonkodi; дом
32093; Vdovinovanpol’ank; угодье
32094; Vdovinovansavatijankodi; дом
32095; Vdovinovansemuunkodi; дом
32096; Vdovinovanst’oppinkodi; дом
32097; Vdovinovanvas’ankodi; дом
32098; Venehtropanniitud; угодье
32099; Venehtropp; дорога
32100; Viaruuhaumhed; урочище
32101; Viaruuhaumhinsel’g; урочище
32102; Viermägi; гора
32103; Ahojanoja; ручей
32104; Aidsuo; болото
32106; Bolotanrand; берег
32107; D’oginiemak; мыс
32108; Akimankaiv; колодец
32109; Arhipanpert’; дом
32110; D’ašuunpert’; дом
32111; D’aškanpert’; дом
32112; Griškinanrand; берег
32113; Griišuunpert’; дом
32114; Ionanpekkonpert’; дом
32115; Ivanovand’ermuunpert’; дом
32116; Kordärvensel’g; гора
32117; Kord’ärvendorog; дорога
32118; Kuarrand; берег
32119; Kujukuar; залив
32120; Kylävaugmanrand; берег
32121; Lepniem; мыс
32122; L’etuunkuar; залив
32123; Lötyökuar; камень
32124; Matvijanpert’; дом
32125; Mel’ničanomut; омут
32126; Mudakuar; залив
32127; Mustand’ärvensuo; болото
32128; Mustanorgonabai; тоня
32129; Mustanmecanluod; луда
32130; Mägenrand; берег
32131; Mägid’är’v; озеро
32132; Mägränd’är’v; озеро
32133; Mägrämmägensuod; болото
32134; Otskuaranluod; луда
32135; Otskuaranniitud; угодье
32136; Ol’eksijansel’gankiim; ток
32137; Ol’ošansuarik; остров
32138; Ondrijanrandasluod; луда
32139; Ondruušinanluod; луда
32140; Ondruušinansuarik; остров
32141; Ruozmensuarik; остров
32142; Pajaniemak; мыс
32143; Pajann’ok; мыс
32144; Pajniemenkuar; залив
32145; Papinluod; луда
32146; Randanrand; берег
32147; Randniemak; мыс
32148; Rižnasend’är’v; озеро
32149; St’opananpert’; дом
32152; Tonkuomägi; гора
32153; Veziniemak; мыс
32154; Voguunniemak; мыс
32156; Jouč; угодье
32157; Kimojanluod; луда
32158; Kostinanrand; берег
32159; Kujar’v; деревня
32160; Kujar’v; озеро
32161; Melličampialuin’e; урочище
32162; Mustansija; урочище
32163; Pagastd’ärvi; озеро
32164; Vas’umpergatez; угодье
32165; Kuz’mampergatez; угодье
32166; Pergivo; урочище
32167; Pohd’ogenkuar; залив
32168; Pohd’ukuaro; залив
32169; Mägipurded; родник
32170; Sagil; деревня
32171; Sildsuonsel’ga; гора
32172; Suurenhonganabai; тоня
32173; Suurenhongankuar; залив
32174; Suurenkivenkuar; залив
32175; Syrd’anniit; угодье
32176; Žoldinanmelnič; мельница
32177; Vagan; фамилия
32178; Syrjy; деревня
32179; Pihl’oja; ручей
32180; Per’t’oja; ручей
32181; Obodniit; угодье
32182; Kondianlač; урочище
32183; D’ogend’uama; берег
32184; Hamborg; урочище
32185; Aitsuo; болото
32186; Annukoid’är’v; озеро
32187; Fil’ankuar; залив
32188; Fil’ankuaranabajad; тоня
32189; Fil’kanrand; берег
32190; Fominand’är’v; озеро
32191; Fominankuar; залив
32192; Isakansuarikonabajad; тоня
32193; Doššinrand; берег
32194; Doššinrandanabajad; тоня
32195; Kodijärvi; озеро
32196; Kuivanluodonabajad; тоня
32197; Kangazrandanabajad; тоня
32198; Kangazrand; берег
32199; Kangahanaluin’erand; берег
32200; Karbold’är’v; озеро
32201; Hongannosel’g; гора
32202; Kiehransuar’; остров
32203; Kal’džunniemak; мыс
32204; Kal’džunniemakonabajad; тоня
32205; Kaidansijanabai; тоня
32206; Kaidansijanabajad; тоня
32207; Kaidelm; пролив
32208; Koirankaglankuar; залив
32209; Koirankaglanabajad; тоня
32210; Lahtenrand; берег
32211; Lahterandanabajad; тоня
32212; Lemenniitud; угодье
32213; Mokijevanniem; мыс
32214; Mokijevanniemakonabajad; тоня
32215; Niemend’är’v; озеро
32216; Pahad’ögi; река
32217; Pahnanniem; мыс
32218; Pezirandanmägi; гора
32219; Puotinabajad; тоня
32220; Pohd’uoniem; мыс
32221; Poikmatkanniitud; угодье
32222; Sarvenkičk; берег
32223; Semkankuar; залив
32224; S’olanjogi; река
32225; Šožmand’ogi; река
32226; Suhlojankuar; залив
32227; Suod’ogi; река
32228; Suviluod; луда
32229; Syrd’anniem; мыс
32231; Syrd’anrand; берег
32233; Syväd’är’v; озеро
32235; Čiksuorand; берег
32236; Čoramd’ärvi; озеро
32237; Ujutezniemak; мыс
32238; Unduzoja; ручей
32239; Van’uškanrand; берег
32240; Viheldonsuo; болото
32241; Purdeoja; ручей
32242; D’ovensund’ärvi; озеро
32244; Čogantinoja; ручей
32245; Ontuunniemak; мыс
32246; Mustandorog; угодье
32247; Koikuaranniitud; угодье
32248; Filipovanpeld; угодье
32249; Pit’kd’ärvenrand; берег
32252; Gubanranda; берег
32253; Huavikko; угодье
32254; Heboniemi; мыс
32255; Heboiniemenguba; залив
32256; Heboniemenselgä; гора
32257; Humalikko; угодье
32258; Jovenpol’anka; угодье
32259; Kabasuari; остров
32260; Karjaine; деревня
32261; Karjaiženjärvi; озеро
32262; Karjaiženniemi; деревня
32263; Karjaiženniemi; мыс
32264; Karjaižennurmet; угодье
32265; Karjaiženporoga; порог
32266; Karjaiženčauna; река
32267; Karjaiženčaunannurmet; угодье
32268; Kauniškrieža; гора
32269; Kivipeldo; угодье
32270; Kiviččuniemi; мыс
32271; Kivičunpellot; угодье
32272; Kohtakallivo; гора
32273; Kohtanpellot; угодье
32274; Kohtannurmet; угодье
32275; Korbi; урочище
32276; Kozentropankallivo; гора
32277; Kozentropanselgä; гора
32278; Kozenčauna; река
32279; Kozenkylä; деревня
32280; Kriežannurmet; угодье
32281; Kuužiččupeldo; угодье
32282; Madalansijanpellot; угодье
32283; Mogilansuarukaine; остров
32284; Moškennurmet; угодье
32285; Moškensuo; болото
32286; Mustaniemi; мыс
32287; Mussanniemenpellot; угодье
32288; Mussanniemenkallivo; гора
32289; Mussanniemenselgä; гора
32290; Niemenkylä; деревня
32291; Niemenkallivo; гора
32292; Niemenpellot; угодье
32293; Niemenjärvi; озеро
32294; Pergatekset; угодье
32295; Perttilahenguba; залив
32296; Pedäjäniemi; мыс
32297; Pedäjänniemenkallivo; гора
32298; Pitkäniemi; мыс
32299; Pol’ankat; угодье
32300; Pristaninmägi; гора
32301; Pristaninmägi; пристань
32302; Puustapellot; угодье
32303; Savikko; угодье
32304; Selgänurmet; угодье
32306; Čaunanjärvi; озеро
32307; Čaunanjärvennurmet; угодье
32308; Čaunanjärvenkrieža; гора
32309; Čiihoinurmet; угодье
32310; Usta; устье
32311; Valgamonnurmet; угодье
32312; Valgamonpellot; угодье
32313; Yläinenurmi; угодье
32314; Hal’l’eoine; урочище
32315; Niemenpeldod; угодье
32316; Spuol’ne; угодье
32317; Jolke; гора
32318; Hago; пристань
32319; Lingoimägi; гора
32320; Mogil; кладбище
32321; Kost’eisuo; болото
32322; Jogi; река
32323; Oja; ручей
32324; Kondiemägi; гора
32326; Kylänkohta; угодье
32327; Yläined’ärv; озеро
32328; Gutkoilambi; озеро
32329; Joučenlambi; озеро
32330; Guba; залив
32331; Heboilahti; залив
32332; Heboiniemi; мыс
32333; Okulail; поселение
32334; Mägi; поселение
32335; Dmitriežennurmet; угодье
32336; Järmoizenkylä; деревня
32337; Hallajärvi; деревня
32339; Niemenrandal; урочище
32340; Niemenranda; угодье
32341; Ojaine; угодье
32342; Čauna; угодье
32343; Järvi; озеро
32344; Palte; урочище
32345; Palteges; угодье
32348; Alinebesoučča; дерево
32349; Alabesoučansuari; остров
32350; Alabesoučanporog; порог
32351; Alakylät; деревня
32353; Biriččova; деревня
32354; Fofanova; деревня
32355; Ivanovskaja; деревня
32356; Jalgušinanpeldo; угодье
32357; Iänizpuoli*; деревня
32358; Kaččala; деревня
32359; Kivinurmet; деревня
32360; Kolovoi; остров
32361; Kolovoi; деревня
32362; Koskipeldo; угодье
32363; Kodasuari; деревня
32364; Kodasuari; остров
32365; Kodaguba; деревня
32366; Kunakova; деревня
32367; Lambi; озеро
32368; Lažovššina; деревня
32369; Lembaččova; деревня
32370; Melliččäoja; ручей
32371; Merežniemi; деревня
32372; Merežniemi; мыс
32373; Morozova; деревня
32374; Nigižostrov; остров
32375; Ondreinniemi; деревня
32376; Ondreinniemi; мыс
32377; Paloboloto; болото
32378; Palosuonnurmet; угодье
32379; Plaksina; деревня
32380; Plotinankoski; порог
32381; Pogosta; деревня
32382; Pogostanpellot; угодье
32383; Pustoš; деревня
32384; Raašestrov; остров
32385; Riihipeldo; угодье
32386; Sagarvansuu; берег
32387; Sagarvajogi; река
32388; Sagarvonkylä; деревня
32389; Zahnovonavolok; мыс
32390; Zapanporogat; порог
32391; Seruuhansuu; берег
32392; Seruuha; река
32393; Sisojeva; деревня
32394; Sisojevanranda; берег
32395; Soiminankylä; деревня
32396; Šuoju; деревня
32397; Šuojunčuppu; деревня
32398; Sunostrov; остров
32399; Suunu; деревня
32400; Suununjogi; река
32401; Suununjärvi; озеро
32402; Suununjovennurmet; угодье
32403; Suurisuo; болото
32404; Terazniemi; деревня
32405; Terazniemi; мыс
32406; Timone; деревня
32407; Časounankylä; деревня
32408; Čaunanjogi; река
32409; Čaunannurmet; угодье
32410; Čaunansuot; болото
32411; Čaunanpellot; угодье
32412; Čaunansuu; устье
32413; Čupunkylä; деревня
32414; Tulguba; залив
32415; Tulguba; деревня
32416; Usadišša; деревня
32417; Uudjärvi; озеро
32418; Uudjärvensuo; болото
32419; Uudjärvenkanava; канава
32420; Verhovjankylät; деревня
32421; Verhovjanguba; залив
32422; Vonga; часть реки
32423; Vonganpellot; угодье
32424; Ylinebesoučča; деревня
32425; Yläpeldo; угодье
32426; Agjanoja; ручей
32427; Agjanpellot; угодье
32428; Agjankallivo; гора
32429; Agjankrieža; гора
32430; Davidansuari; остров
32431; Därlugonnurmet; угодье
32432; Däröugonsuo; болото
32433; Därelgonkrieža; гора
32434; Gaškouššinat; угодье
32435; Gubaluhta; угодье
32436; Guba-abaja; тоня
32437; Huabasuari; остров
32438; Heinämatka; берег
32439; Heinäsuari; остров
32440; Heinäsuo; болото
32441; Heinäsuonnurmet; угодье
32442; Huabaojanoboda; угодье
32443; Huabaojankallivontaguineoboda; угодье
32444; Huabaojannurmet; угодье
32445; Huabaojanpellot; угодье
32446; Huabaojanoja; ручей
32447; Huočkallivo; гора
32448; Kahtlambi; озеро
32449; Kahtlamminsuo; болото
32450; Kaidalamminsuo; болото
32451; Kaidanlamminkallivo; гора
32452; Kaleiguba; залив
32453; Kallivontagaizetnurmet; угодье
32454; Kallivontaga; угодье
32455; Kivioja; ручей
32456; Kiviojannurmet; угодье
32457; Kopilasuari; остров
32458; Koižomannurmet; угодье
32459; Koižomansuo; болото
32460; Kokoilamminselgä; гора
32461; Kokoilamminsuo; болото
32462; Kokoisuari; остров
32463; Kokoisuarennurmet; угодье
32464; Kopinsuari; остров
32465; Kopinsuarennurmet; угодье
32466; Kormoizenmägi; гора
32467; Kormoizenmäjenočča; угодье
32468; Kraskovankylä; деревня
32469; Kraskovanniemi; мыс
32470; Kuuzisuari; остров
32471; Kylänranda; берег
32472; Kyndäpsuari; остров
32473; Lammassuari; остров
32474; Lammassuarennurmet; угодье
32475; Latakanranda; берег
32476; Latakankallivo; гора
32477; Latakannurmet; угодье
32478; Lomusuari; остров
32479; Luhta; угодье
32480; Matkačču; поселение
32481; Matkačunguba; залив
32482; Madožlambi; озеро
32483; Madožsuo; болото
32484; Meijänguba; залив
32485; Mustalambi; озеро
32486; Mäjenočča; гора
